time,ppg
123.11,32251
123.115,32154
123.12,32220
123.125,32135
123.13,32085
123.135,32046
123.14,32006
123.145,31979
123.15,32010
123.155,31968
123.16,31930
123.165,31918
123.17,31967
123.175,31984
123.18,32056
123.185,31910
123.19,31998
123.195,31869
123.2,31924
123.205,31942
123.21,31887
123.215,31921
123.22,31914
123.225,31909
123.23,31891
123.235,31902
123.24,31935
123.245,31886
123.25,31911
123.255,31930
123.26,31869
123.265,31900
123.27,31869
123.275,31950
123.28,31954
123.285,31905
123.29,31885
123.295,31846
123.3,31946
123.305,31888
123.31,31855
123.315,31889
123.32,31879
123.325,31918
123.33,31904
123.335,31912
123.34,31935
123.345,31865
123.35,31883
123.355,31889
123.36,31897
123.365,31927
123.37,31869
123.375,31836
123.38,31939
123.385,31848
123.39,31933
123.395,31845
123.4,31958
123.405,31907
123.41,31888
123.415,31937
123.42,31907
123.425,31909
123.43,31906
123.435,31934
123.44,31929
123.445,31991
123.45,31962
123.455,31951
123.46,31943
123.465,31945
123.47,31945
123.475,32030
123.48,32001
123.485,32115
123.49,32106
123.495,32257
123.5,32210
123.505,32294
123.51,32369
123.515,32498
123.52,32584
123.525,32681
123.53,32740
123.535,32890
123.54,32963
123.545,33134
123.55,33145
123.555,33263
123.56,33396
123.565,33415
123.57,33485
123.575,33578
123.58,33610
123.585,33650
123.59,33685
123.595,34003
123.6,33959
123.605,33952
123.61,33834
123.615,33830
123.62,33683
123.625,33633
123.63,33499
123.635,33461
123.64,33339
123.645,33277
123.65,33108
123.655,33065
123.66,32997
123.665,32919
123.67,32925
123.675,32772
123.68,32799
123.685,32723
123.69,32736
123.695,32750
123.7,32749
123.705,32707
123.71,32798
123.715,32912
123.72,32926
123.725,32941
123.73,32985
123.735,33027
123.74,33054
123.745,33086
123.75,33182
123.755,33207
123.76,33247
123.765,33266
123.77,33351
123.775,33407
123.78,33399
123.785,33495
123.79,33465
123.795,33486
123.8,33431
123.805,33447
123.81,33515
123.815,33421
123.82,33450
123.825,33435
123.83,33346
123.835,33317
123.84,33253
123.845,33205
123.85,33207
123.855,33077
123.86,33088
123.865,33042
123.87,32903
123.875,32814
123.88,32754
123.885,32707
123.89,32671
123.895,32551
123.9,32472
123.905,32525
123.91,32468
123.915,32393
123.92,32344
123.925,32275
123.93,32255
123.935,32228
123.94,32190
123.945,32153
123.95,32134
123.955,32091
123.96,32094
123.965,32055
123.97,32099
123.975,32091
123.98,32049
123.985,32113
123.99,32032
123.995,32029
124.0,31983
124.005,32021
124.01,31975
124.015,32016
124.02,31977
124.025,32056
124.03,31983
124.035,31936
124.04,32007
124.045,32101
124.05,32021
124.055,32015
124.06,32013
124.065,32013
124.07,31959
124.075,31974
124.08,31940
124.085,31974
124.09,31976
124.095,32022
124.1,31989
124.105,31974
124.11,32028
124.115,31981
124.12,32055
124.125,31962
124.13,31915
124.135,31948
124.14,31972
124.145,32013
124.15,31992
124.155,31942
124.16,31965
124.165,31958
124.17,31968
124.175,32026
124.18,31978
124.185,31981
124.19,31986
124.195,31970
124.2,31937
124.205,32057
124.21,31944
124.215,31960
124.22,31944
124.225,31985
124.23,32010
124.235,31971
124.24,32025
124.245,31976
124.25,31966
124.255,31972
124.26,32116
124.265,31960
124.27,31969
124.275,32108
124.28,32006
124.285,32036
124.29,31998
124.295,31994
124.3,32032
124.305,32105
124.31,32133
124.315,32203
124.32,32263
124.325,32276
124.33,32326
124.335,32393
124.34,32509
124.345,32598
124.35,32698
124.355,32810
124.36,32950
124.365,33006
124.37,33063
124.375,33239
124.38,33287
124.385,33377
124.39,33489
124.395,33571
124.4,33663
124.405,33656
124.41,33721
124.415,33729
124.42,34125
124.425,34069
124.43,33974
124.435,33953
124.44,33967
124.445,33897
124.45,33768
124.455,33695
124.46,33595
124.465,33467
124.47,33426
124.475,33295
124.48,33148
124.485,33066
124.49,33017
124.495,32982
124.5,32945
124.505,32892
124.51,32898
124.515,32827
124.52,32877
124.525,32882
124.53,32816
124.535,32842
124.54,32944
124.545,33024
124.55,32957
124.555,33014
124.56,33022
124.565,33121
124.57,33191
124.575,33268
124.58,33336
124.585,33317
124.59,33388
124.595,33389
124.6,33450
124.605,33534
124.61,33513
124.615,33525
124.62,33581
124.625,33514
124.63,33593
124.635,33551
124.64,33590
124.645,33499
124.65,33449
124.655,33441
124.66,33421
124.665,33419
124.67,33247
124.675,33301
124.68,33277
124.685,33112
124.69,33048
124.695,33013
124.7,33000
124.705,32903
124.71,32845
124.715,32779
124.72,32723
124.725,32650
124.73,32589
124.735,32504
124.74,32512
124.745,32491
124.75,32380
124.755,32358
124.76,32331
124.765,32236
124.77,32243
124.775,32177
124.78,32118
124.785,32169
124.79,32200
124.795,32126
124.8,32145
124.805,32048
124.81,32118
124.815,32120
124.82,32044
124.825,32142
124.83,32081
124.835,32045
124.84,32090
124.845,32039
124.85,32006
124.855,32096
124.86,32078
124.865,32042
124.87,32071
124.875,32026
124.88,32105
124.885,32143
124.89,32046
124.895,32136
124.9,32064
124.905,32114
124.91,32087
124.915,32092
124.92,32051
124.925,32077
124.93,32052
124.935,32059
124.94,32053
124.945,32062
124.95,32039
124.955,32096
124.96,32035
124.965,32006
124.97,32062
124.975,32043
124.98,31991
124.985,32115
124.99,31998
124.995,32082
125.0,32117
125.005,32061
125.01,32063
125.015,32021
125.02,32049
125.025,31992
125.03,32165
125.035,32098
125.04,32058
125.045,32090
125.05,32046
125.055,32019
125.06,32047
125.065,32043
125.07,32084
125.075,32041
125.08,31992
125.085,32094
125.09,32059
125.095,32043
125.1,32073
125.105,32006
125.11,32088
125.115,32078
125.12,32044
125.125,32024
125.13,32150
125.135,32111
125.14,32107
125.145,32126
125.15,32197
125.155,32179
125.16,32286
125.165,32258
125.17,32399
125.175,32297
125.18,32475
125.185,32582
125.19,32623
125.195,32738
125.2,32785
125.205,32919
125.21,33041
125.215,33078
125.22,33243
125.225,33318
125.23,33459
125.235,33567
125.24,33521
125.245,33716
125.25,33758
125.255,33797
125.26,33812
125.265,33875
125.27,34098
125.275,34173
125.28,34137
125.285,34038
125.29,34007
125.295,33911
125.3,33808
125.305,33675
125.31,33603
125.315,33587
125.32,33487
125.325,33371
125.33,33277
125.335,33216
125.34,33154
125.345,33013
125.35,32954
125.355,32998
125.36,32974
125.365,32894
125.37,32917
125.375,32963
125.38,33027
125.385,33028
125.39,32980
125.395,33065
125.4,33076
125.405,33172
125.41,33224
125.415,33236
125.42,33303
125.425,33308
125.43,33407
125.435,33384
125.44,33464
125.445,33595
125.45,33585
125.455,33558
125.46,33569
125.465,33723
125.47,33675
125.475,33660
125.48,33708
125.485,33625
125.49,33589
125.495,33605
125.5,33523
125.505,33521
125.51,33526
125.515,33421
125.52,33412
125.525,33331
125.53,33294
125.535,33169
125.54,33158
125.545,33021
125.55,33027
125.555,32931
125.56,32881
125.565,32830
125.57,32735
125.575,32646
125.58,32666
125.585,32650
125.59,32564
125.595,32478
125.6,32494
125.605,32455
125.61,32440
125.615,32356
125.62,32350
125.625,32271
125.63,32292
125.635,32312
125.64,32258
125.645,32282
125.65,32201
125.655,32234
125.66,32232
125.665,32238
125.67,32167
125.675,32136
125.68,32203
125.685,32166
125.69,32213
125.695,32125
125.7,32128
125.705,32167
125.71,32192
125.715,32156
125.72,32162
125.725,32151
125.73,32203
125.735,32123
125.74,32168
125.745,32150
125.75,32145
125.755,32114
125.76,32110
125.765,32168
125.77,32176
125.775,32069
125.78,32175
125.785,32140
125.79,32156
125.795,32212
125.8,32130
125.805,32158
125.81,32111
125.815,32154
125.82,32148
125.825,32161
125.83,32161
125.835,32204
125.84,32162
125.845,32126
125.85,32135
125.855,32114
125.86,32135
125.865,32081
125.87,32102
125.875,32079
125.88,32153
125.885,32068
125.89,32156
125.895,32099
125.9,32138
125.905,32176
125.91,32100
125.915,32195
125.92,32147
125.925,32141
125.93,32209
125.935,32180
125.94,32161
125.945,32159
125.95,32155
125.955,32203
125.96,32206
125.965,32208
125.97,32263
125.975,32275
125.98,32326
125.985,32332
125.99,32423
125.995,32487
126.0,32520
126.005,32571
126.01,32635
126.015,32726
126.02,32742
126.025,32918
126.03,32953
126.035,33120
126.04,33270
126.045,33314
126.05,33345
126.055,33435
126.06,33582
126.065,33683
126.07,33732
126.075,33827
126.08,33872
126.085,33884
126.09,33992
126.095,34236
126.1,34219
126.105,34163
126.11,34158
126.115,34065
126.12,34009
126.125,33896
126.13,33780
126.135,33708
126.14,33606
126.145,33470
126.15,33408
126.155,33332
126.16,33301
126.165,33244
126.17,33139
126.175,33031
126.18,33046
126.185,33060
126.19,33006
126.195,32993
126.2,33019
126.205,33046
126.21,33015
126.215,33006
126.22,33091
126.225,33098
126.23,33132
126.235,33243
126.24,33295
126.245,33347
126.25,33411
126.255,33478
126.26,33486
126.265,33563
126.27,33587
126.275,33681
126.28,33719
126.285,33754
126.29,33723
126.295,33717
126.3,33748
126.305,33782
126.31,33724
126.315,33732
126.32,33755
126.325,33646
126.33,33572
126.335,33562
126.34,33554
126.345,33443
126.35,33421
126.355,33428
126.36,33298
126.365,33238
126.37,33168
126.375,33071
126.38,33050
126.385,33029
126.39,32945
126.395,32896
126.4,32795
126.405,32742
126.41,32713
126.415,32601
126.42,32591
126.425,32518
126.43,32544
126.435,32494
126.44,32445
126.445,32417
126.45,32362
126.455,32338
126.46,32353
126.465,32306
126.47,32298
126.475,32307
126.48,32330
126.485,32290
126.49,32312
126.495,32265
126.5,32283
126.505,32350
126.51,32276
126.515,32264
126.52,32261
126.525,32261
126.53,32325
126.535,32300
126.54,32231
126.545,32251
126.55,32210
126.555,32214
126.56,32245
126.565,32297
126.57,32244
126.575,32243
126.58,32204
126.585,32208
126.59,32222
126.595,32224
126.6,32218
126.605,32224
126.61,32272
126.615,32193
126.62,32222
126.625,32270
126.63,32245
126.635,32260
126.64,32228
126.645,32195
126.65,32188
126.655,32284
126.66,32220
126.665,32235
126.67,32182
126.675,32231
126.68,32225
126.685,32201
126.69,32216
126.695,32303
126.7,32274
126.705,32186
126.71,32201
126.715,32142
126.72,32221
126.725,32209
126.73,32172
126.735,32251
126.74,32261
126.745,32199
126.75,32188
126.755,32217
126.76,32246
126.765,32204
126.77,32274
126.775,32213
126.78,32297
126.785,32216
126.79,32230
126.795,32254
126.8,32289
126.805,32310
126.81,32290
126.815,32360
126.82,32330
126.825,32357
126.83,32365
126.835,32493
126.84,32487
126.845,32554
126.85,32593
126.855,32685
126.86,32811
126.865,32910
126.87,32945
126.875,32997
126.88,33147
126.885,33229
126.89,33307
126.895,33436
126.9,33513
126.905,33626
126.91,33701
126.915,33783
126.92,33909
126.925,33989
126.93,33955
126.935,33973
126.94,34288
126.945,34368
126.95,34251
126.955,34247
126.96,34173
126.965,34078
126.97,34046
126.975,33976
126.98,33821
126.985,33744
126.99,33668
126.995,33517
127.0,33397
127.005,33371
127.01,33302
127.015,33237
127.02,33172
127.025,33158
127.03,33097
127.035,33127
127.04,33108
127.045,33110
127.05,33120
127.055,33108
127.06,33209
127.065,33229
127.07,33148
127.075,33290
127.08,33329
127.085,33345
127.09,33442
127.095,33530
127.1,33523
127.105,33578
127.11,33651
127.115,33751
127.12,33686
127.125,33708
127.13,33766
127.135,33766
127.14,33830
127.145,33855
127.15,33796
127.155,33852
127.16,33795
127.165,33692
127.17,33813
127.175,33751
127.18,33688
127.185,33609
127.19,33549
127.195,33551
127.2,33461
127.205,33392
127.21,33316
127.215,33247
127.22,33204
127.225,33127
127.23,33072
127.235,33024
127.24,33009
127.245,32955
127.25,32789
127.255,32810
127.26,32776
127.265,32669
127.27,32598
127.275,32588
127.28,32536
127.285,32518
127.29,32436
127.295,32451
127.3,32441
127.305,32364
127.31,32444
127.315,32401
127.32,32414
127.325,32356
127.33,32378
127.335,32375
127.34,32291
127.345,32324
127.35,32301
127.355,32295
127.36,32339
127.365,32324
127.37,32303
127.375,32291
127.38,32338
127.385,32378
127.39,32329
127.395,32360
127.4,32272
127.405,32287
127.41,32337
127.415,32298
127.42,32305
127.425,32357
127.43,32273
127.435,32298
127.44,32299
127.445,32279
127.45,32356
127.455,32272
127.46,32262
127.465,32271
127.47,32350
127.475,32288
127.48,32334
127.485,32327
127.49,32287
127.495,32275
127.5,32320
127.505,32244
127.51,32269
127.515,32234
127.52,32271
127.525,32312
127.53,32288
127.535,32313
127.54,32267
127.545,32282
127.55,32305
127.555,32278
127.56,32250
127.565,32290
127.57,32258
127.575,32325
127.58,32318
127.585,32279
127.59,32324
127.595,32330
127.6,32288
127.605,32270
127.61,32272
127.615,32310
127.62,32303
127.625,32374
127.63,32329
127.635,32323
127.64,32364
127.645,32436
127.65,32437
127.655,32396
127.66,32464
127.665,32604
127.67,32663
127.675,32765
127.68,32727
127.685,32938
127.69,32972
127.695,33076
127.7,33111
127.705,33255
127.71,33409
127.715,33486
127.72,33553
127.725,33704
127.73,33718
127.735,33846
127.74,33913
127.745,34011
127.75,34048
127.755,34073
127.76,34004
127.765,34386
127.77,34382
127.775,34340
127.78,34166
127.785,34169
127.79,34153
127.795,34081
127.8,33975
127.805,33830
127.81,33793
127.815,33706
127.82,33589
127.825,33482
127.83,33421
127.835,33383
127.84,33235
127.845,33219
127.85,33261
127.855,33195
127.86,33200
127.865,33221
127.87,33204
127.875,33163
127.88,33153
127.885,33219
127.89,33246
127.895,33237
127.9,33362
127.905,33364
127.91,33493
127.915,33523
127.92,33580
127.925,33595
127.93,33618
127.935,33653
127.94,33715
127.945,33771
127.95,33855
127.955,33766
127.96,33865
127.965,33908
127.97,33795
127.975,33855
127.98,33879
127.985,33817
127.99,33833
127.995,33797
128.0,33799
128.005,33679
128.01,33709
128.015,33601
128.02,33529
128.025,33487
128.03,33481
128.035,33395
128.04,33294
128.045,33174
128.05,33176
128.055,33105
128.06,33050
128.065,32972
128.07,32944
128.075,32904
128.08,32821
128.085,32773
128.09,32750
128.095,32703
128.1,32664
128.105,32654
128.11,32585
128.115,32590
128.12,32620
128.125,32501
128.13,32487
128.135,32495
128.14,32495
128.145,32507
128.15,32417
128.155,32399
128.16,32419
128.165,32466
128.17,32371
128.175,32407
128.18,32442
128.185,32422
128.19,32346
128.195,32368
128.2,32436
128.205,32379
128.21,32451
128.215,32334
128.22,32349
128.225,32254
128.23,32390
128.235,32334
128.24,32318
128.245,32354
128.25,32376
128.255,32322
128.26,32404
128.265,32367
128.27,32421
128.275,32384
128.28,32309
128.285,32349
128.29,32391
128.295,32330
128.3,32389
128.305,32377
128.31,32365
128.315,32390
128.32,32314
128.325,32340
128.33,32361
128.335,32322
128.34,32342
128.345,32344
128.35,32355
128.355,32338
128.36,32408
128.365,32295
128.37,32353
128.375,32334
128.38,32388
128.385,32340
128.39,32403
128.395,32378
128.4,32404
128.405,32392
128.41,32353
128.415,32391
128.42,32366
128.425,32365
128.43,32426
128.435,32328
128.44,32382
128.445,32335
128.45,32309
128.455,32383
128.46,32371
128.465,32390
128.47,32378
128.475,32375
128.48,32403
128.485,32383
128.49,32460
128.495,32445
128.5,32524
128.505,32545
128.51,32536
128.515,32539
128.52,32722
128.525,32717
128.53,32816
128.535,32785
128.54,32830
128.545,33035
128.55,33098
128.555,33174
128.56,33283
128.565,33434
128.57,33477
128.575,33648
128.58,33649
128.585,33789
128.59,33864
128.595,33922
128.6,34010
128.605,34046
128.61,34124
128.615,34143
128.62,34461
128.625,34449
128.63,34342
128.635,34341
128.64,34301
128.645,34171
128.65,34113
128.655,34016
128.66,33942
128.665,33812
128.67,33690
128.675,33598
128.68,33516
128.685,33501
